hotel_url,hotel_intr,hotel_price,hotel_comment,hotel_score,hotel_name,hotel_rank
http://hotel.qunar.com/city/huangshan/dt-5719/#from=BSEO-N,黄山拾光客栈位于黄山风景区汤口南大门，距离黄山东岭换乘中心仅5分钟车程，由此可登临黄山山顶（光明顶）；距离山下5A级景区西递宏村仅50...,¥85起,697条点评,4.8/5分,Q+黄山汤口拾光客栈风景区南大门店,黄山好评第236
http://hotel.qunar.com/city/huangshan/dt-6017/#from=BSEO-N,黄山思雨轩客栈：客栈位置：黄山思雨轩客栈位于黄山风景区汤口南大门九龙瀑景区边上，酒店地理位置优越，出行交通便利，酒店离九龙瀑100米，...,¥88起,596条点评,4.9/5分,Q+黄山思雨轩客栈,黄山好评第78
http://hotel.qunar.com/city/huangshan/dt-5997/#from=BSEO-N,黄山蒲公英驿栈地处黄山风景区内，距离东岭换乘中心600米，南大门换乘中心800米。早上从驿栈出发步行5分钟即可到达车站，乘坐景区专线大...,¥95起,132条点评,4.8/5分,Q+黄山蒲公英驿栈,黄山好评第236
http://hotel.qunar.com/city/huangshan/dt-4698/#from=BSEO-N,客栈位于黄山市的中心城区，四通八达，距离火车站约1公里，汽车站约2公里，8路公交车直达站台名（前园南路口），到市内著名景区“明清老街”...,¥124起,449条点评,4.6/5分,Q+黄山小桥里客栈屯溪老街店,黄山好评第381
http://hotel.qunar.com/city/huangshan/dt-6165/#from=BSEO-N,宏村草堂私人庭院地处宏村风景区内，南湖拱桥进去300米，雷岗山下，毗邻月沼、汪氏宗祠、水圳，庭院是一座当地民宅，院内中式古典风格为主，...,¥136起,218条点评,4.8/5分,Q+黟县宏村草堂私人庭院,黄山好评第236
http://hotel.qunar.com/city/huangshan/dt-6689/#from=BSEO-N,Q+黄山宏村双溪客栈座落于美丽的宏村景区西门，交通便利：距黄山风景区汤口南大门换乘中心35分钟车程，距黄山市区屯溪老街1小时车程，途经...,¥138起,45条点评,4.8/5分,Q+黄山宏村双溪客栈,黄山好评第236
http://hotel.qunar.com/city/guilin/dt-9189/#from=BSEO-N,“横门之下可以栖迟”栖迟这个词出自诗经。客栈位于桂林商业中心而不喧闹，座落与漓江旁的滨江路上，与正阳步行街相连，位于中心江景区的段。与...,¥34起,323条点评,4.5/5分,Q+桂林栖迟客栈正阳步行街店,桂林好评第732
http://hotel.qunar.com/city/guilin/dt-9675/#from=BSEO-N,推门即至湖畔，临水栖居。从一座临湖旧宅，到一座庭院别墅；从一花一草一木，到一人一湖一城。桂林嬉戏旅行客栈，背靠骝马山，面朝桂湖。一个安...,¥98起,478条点评,4.8/5分,Q+桂林嬉戏湖畔观景客栈两江四湖市中心江景店,桂林好评第145
http://hotel.qunar.com/city/guilin/dt-6690/#from=BSEO-N,客栈位于阳朔中心地带，去西街步行3分钟。客栈为经典欧式装修。从装修设计到房间布置全部由店主亲力亲为，房间设施设备齐全，wifi全覆盖，...,¥105起,505条点评,4.8/5分,Q+阳朔西街眯喽客栈,桂林好评第145
http://hotel.qunar.com/city/guilin/dt-7376/#from=BSEO-N,龙胜金坑偷闲小屋，位于龙脊梯田大寨红瑶观景村落----田头寨。旅舍地理位置优越，步行至一号观景点西山韶乐约30分钟，至二号观景点千层天...,¥112起,451条点评,4.8/5分,Q+桂林龙胜龙脊梯田偷闲小屋,桂林好评第145
http://hotel.qunar.com/city/guilin/dt-8701/#from=BSEO-N,酒店位于桂林市火车站旁，距离十字街、中心广场、依仁路、步行街、漓江约8分钟车程，距离两江四湖、象鼻山景区、西城步行街仅约5分钟车程，距...,¥115起,1113条点评,4.4/5分,Q+桂林奥森酒店火车站店,桂林好评第965
http://hotel.qunar.com/city/guilin/dt-6993/#from=BSEO-N,Q+阳朔西街华景里精品客栈位于阳朔县西街旁的芙蓉路，地处西街商业圈，步行至中外闻名的阳朔西街仅约数分钟。步行即到漓江边，听江涛滚滚，感...,¥118起,850条点评,4.8/5分,Q+阳朔西街华景里精品客栈,桂林好评第145
http://hotel.qunar.com/city/guilin/dt-7026/#from=BSEO-N,在这里，时光是安静的，它会随着陶艺转盘缓缓旋转，静静流逝，将你在阳朔这一段旅程雕琢为最随心的旅程。店中每一处都展现着陶艺的美，无论是造...,¥118起,72条点评,4.4/5分,Q+阳朔陶然庭主题客栈,桂林好评第965
http://hotel.qunar.com/city/guilin/dt-7819/#from=BSEO-N,九龙精品客栈坐落于桂林市中心繁华地段，交通方便。背靠闻名中外的七星公园，约5分钟步行时间，毗邻小东江，酒店对面的訾洲公园与桂林城徽象鼻...,¥118起,632条点评,4.6/5分,Q+桂林九龙客栈两江四湖店,桂林好评第305
http://hotel.qunar.com/city/guilin/dt-6354/#from=BSEO-N,聊作清闲是幽居.蔓时光后海听禅客栈位于两江四湖景区的桃花江之畔.咫尺亲水.推窗望江景.闹中取静.地段优越，闹中取静，地段优越，约8分钟...,¥130起,600条点评,4.8/5分,Q+桂林蔓时光后海听禅客栈两江四湖店,桂林好评第145
http://hotel.qunar.com/city/shanghai_city/dt-25429/#from=BSEO-N,美村国际度假连锁酒店距离迪士尼乐园两站地铁8分钟即可到达，位于浦东新区康桥镇康沿路688号，近罗桥路，酒店总客房136间。酒店按星级标...,¥190起,253条点评,4.6/5分,Q+上海美村国际度假连锁酒店,上海好评第464
http://hotel.qunar.com/city/shanghai_city/dt-25753/#from=BSEO-N,上海舜邦精品酒店位于虹桥机场2号航站楼和上海虹桥火车站附近，处于虹桥交通枢纽以及建设中的虹桥商务区中心地带和虹桥国展中心附近。距离地铁...,¥199起,1962条点评,4.8/5分,Q+上海舜邦精品酒店,上海好评第267
http://hotel.qunar.com/city/shanghai_city/dt-25191/#from=BSEO-N,锦季酒店是博齐旗下倾情打造的中高端酒店，酒店采用“简约、时尚”富有品质的风格理念设计而成。 坐落于浦东新区康桥镇康花路599号（近锦绣...,¥229起,199条点评,4.6/5分,Q+上海锦季酒店康桥浦三路地铁站店,上海好评第464
http://hotel.qunar.com/city/shanghai_city/dt-33354/#from=BSEO-N,协展酒店是上海高速成长的新兴酒店，在创始人的带领下，协展体现时尚现代，便捷舒适，高性价比。,¥242起,63条点评,4.4/5分,Q+上海协展酒店,上海好评第1460
http://hotel.qunar.com/city/shanghai_city/dt-27883/#from=BSEO-N,酒店距迪士尼东大门直线距离仅1.8公里。位于浦东新区川展路与川沙路交汇处，酒店地理位置绝佳，紧邻上海迪士尼乐园，从酒店出发到迪士尼乐园...,¥259起,834条点评,4.5/5分,Q+上海欧亚美阳光酒店,上海好评第1057
http://hotel.qunar.com/city/shanghai_city/dt-25584/#from=BSEO-N,上海斑斓·家民宿酒店徐汇店精心选址在上海交通最便利、最繁华的原老上海法租界区域、淮海路 延安路 外滩 绍兴路 襄阳路 瑞金路 武康路 ...,¥369起,181条点评,4.5/5分,Q+上海斑斓家徐汇民宿市中心历史建筑,上海好评第727
http://hotel.qunar.com/city/zhangjiajie/dt-4589/#from=BSEO-N,张家界汉宿.山海童话客栈，关心您的旅程，让旅游，入住变得更有意思！,¥170起,824条点评,4.8/5分,Q+汉宿·山海童话客栈标志门二店,张家界好评第220
http://hotel.qunar.com/city/suzhou_jiangsu/dt-11973/#from=BSEO-N,昆山周庄烟雨江南精品客栈坐落在周庄古镇银子浜沈万三水底墓旁边，地理位置十分优越，步行至双桥和各个景点只需约3分钟。它既有典型的周庄民居...,¥358起,1699条点评,4.9/5分,Q+昆山周庄烟雨江南精品客栈,苏州好评第97
http://hotel.qunar.com/city/dalian/dt-11125/#from=BSEO-N,酒店坐落于星海广场的东北角，下楼2分钟就是星海广场，地理位置十分优越，酒店的装修达到了星级以上标准，各种房型适合家庭，情侣出游和商务出...,¥140起,439条点评,4.9/5分,Q+大连星海广场缤悦酒店公寓,大连好评第45
http://hotel.qunar.com/city/dalian/dt-11411/#from=BSEO-N,大连慢时光主题精品酒店位于大连经济技术开发区，背靠大黑山，坐落万达广场商业圈，吃喝玩乐一应俱全，集吃、住、行于一体的综合商业体，比邻金...,¥166起,84条点评,4.8/5分,Q+大连慢时光主题精品酒店开发区万达广场店,大连好评第105
http://hotel.qunar.com/city/huangshan/dt-6196/#from=BSEO-N,星宇主题酒店于2016年6月初正式开业，位于黄山区汤口镇翡翠路。“宾至如归”是酒店的服务理念！星宇主题酒店距黄山南大门1000米，距东...,¥148起,198条点评,4.8/5分,Q+黄山星宇主题酒店,黄山好评第236
http://hotel.qunar.com/city/guilin/dt-9608/#from=BSEO-N,Q+箐程雅居精品客栈位于桂林市中心西城路步行街，距离桂林著名的象鼻山公园和两江四湖景区步行只需5-10分钟，距离桂林火车站和汽车客运站...,¥137起,413条点评,4.5/5分,Q+桂林箐程雅居精品客栈,桂林好评第537
http://hotel.qunar.com/city/dalian/dt-10326/#from=BSEO-N,公寓离机场、火车站仅半小时车程，公交站、地铁站与轻轨近在咫尺，交通快捷方便，四通八达。公寓周边分布有大型综合商场，CBD城市中心，15...,¥192起,220条点评,4.5/5分,Q+大连鸿季东港海景酒店式公寓,大连好评第588
http://hotel.qunar.com/city/dalian/dt-13484/#from=BSEO-N,酒店位于著名的风景区星海广场，房间干净、舒适，是您不二的选择。,¥195起,34条点评,4.5/5分,Q+大连百年汇天禧酒店,大连好评第384
http://hotel.qunar.com/city/huangshan/dt-6005/#from=BSEO-N,黄山宏峰大酒店风景区店地处黄山风景区换乘中心入口处，从酒店走到换乘中心只有100米，早上可以直接登上黄山山顶（黄山光明顶），黄山汽车站...,¥176起,229条点评,4.5/5分,Q+黄山宏峰大酒店风景区店,黄山好评第536
http://hotel.qunar.com/city/huangshan/dt-2691/#from=BSEO-N,宏村月塘客栈是典型的徽派建筑，位于世界文化遗产AAAAA景区宏村景区中心（月沼旁），古色古香，三个大庭院，有亭子鱼塘鸟语花香，房间大采...,¥219起,672条点评,4.6/5分,Q+宏村月塘客栈宏村景区月沼店,黄山好评第381
http://hotel.qunar.com/city/huangshan/dt-6061/#from=BSEO-N,客栈位于屯溪4A景区内，步行约6分钟便可抵达屯溪老街，设计师巧妙的将徽州古建的原有魅力同现代人追求的简单休闲生活理念完美融合，是一处温...,¥290起,121条点评,4.9/5分,Q+黄山和春·书香居精品客栈,黄山好评第78
http://hotel.qunar.com/city/huangshan/dt-6531/#from=BSEO-N,湖遇民宿是简徽式风格，以木质结构为主，既体现出徽式建筑的核心特色又跟紧潮流在布草、空间、淋浴上做了很大文章，以用户体现度的高标准作为客...,¥300起,118条点评,4.8/5分,Q+宏村湖遇民居客栈,黄山好评第236
http://hotel.qunar.com/city/guilin/dt-3695/#from=BSEO-N,在阳朔，有一种生活叫慵懒，有一种时光叫懒散。朗晴居，一个拥有暖暖阳光充足光线的窝。每天听着清脆的鸟叫声醒来，拉开窗帘，阳光倾泻一室，心...,¥141起,1143条点评,4.8/5分,Q+桂林阳朔西街朗晴居客栈,桂林好评第145
http://hotel.qunar.com/city/guilin/dt-9678/#from=BSEO-N,桂林桂象阁酒店位于市中心商业圈的中心地段，是度假休闲及商旅居停皆宜的精品酒店。酒店门前即是两江四湖核心区桃花江，推窗见景。花木奇石之间...,¥141起,739条点评,4.6/5分,Q+桂林桂象阁酒店象山公园店,桂林好评第305
http://hotel.qunar.com/city/guilin/dt-9185/#from=BSEO-N,Q+桂林静舍往事位于市中心，地处西城路步行街，桂林夜市区域内。步行至崇善路清真寺只需2-5分钟。距离榕湖或古南门，中心广场均有2-5分...,¥143起,684条点评,4.6/5分,Q+桂林静舍往事精品酒店,桂林好评第305
http://hotel.qunar.com/city/guilin/dt-8071/#from=BSEO-N,Q+花桥虹影精品客栈坐落于桂林市中心七星景区，位于七星公园花桥正大门旁30米，门前就是花桥及小东江，是理想的闹中取静之地，依山傍水，风...,¥151起,759条点评,4.6/5分,Q+桂林花桥虹影精品客栈七星公园店,桂林好评第305
http://hotel.qunar.com/city/guilin/dt-3245/#from=BSEO-N,美景楼位于金坑梯田西山韶乐观景点的东南侧〈龙脊B区一号观景点〉，海拔1000米，这里的梯田如链如带，从山脚一直绕到山顶。真是“风景秀丽...,¥166起,343条点评,4.6/5分,Q+桂林龙胜龙脊美景楼酒店,桂林好评第305
http://hotel.qunar.com/city/guilin/dt-8724/#from=BSEO-N,绿舍，地处桂林中心街道解放东路31号。北邻约五十米可达靖江王城，西行约二十米即是漓江河畔，东走约十米直达桂林热闹繁华的正阳路步行街。桂...,¥166起,1156条点评,4.5/5分,Q+桂林绿舍江畔小院旅行酒店,桂林好评第537
http://hotel.qunar.com/city/guilin/dt-8460/#from=BSEO-N,桂林明月芦花度假酒店位于风景优美的两江四湖中秀气的桃花江畔鲁家村。背靠举世闻名的国宾洞芦笛岩，曾经接待过，尼克斯，克林顿，西哈努克亲王...,¥182起,593条点评,4.8/5分,Q+桂林明月芦花度假酒店,桂林好评第145
